Frequency,Channel A
0.05683899,-54.25050000
0.05722046,-56.67218000
0.05760193,-64.13689000
0.05798340,-73.90992000
0.05836487,-61.02077000
0.05874634,-53.83350000
0.05912781,-49.33060000
0.05950928,-47.85879000
0.05989075,-49.13142000
0.06027222,-51.87147000
0.06065369,-53.80058000
0.06103516,-56.16492000
0.06141663,-56.01592000
0.06179810,-53.18382000
0.06217957,-53.15928000
0.06256104,-55.02519000
0.06294250,-57.49825000
0.06332397,-56.79504000
0.06370544,-54.99970000
0.06408691,-57.09359000
0.06446838,-55.44533000
0.06484985,-54.45181000
0.06523132,-53.68545000
0.06561279,-53.07656000
0.06599426,-53.14778000
0.06637573,-54.30611000
0.06675720,-56.46315000
0.06713867,-55.42116000
0.06752014,-55.30701000
0.06790161,-56.73603000
0.06828308,-57.13490000
0.06866455,-57.97585000
0.06904602,-60.72957000
0.06942749,-61.82722000
0.06980896,-59.84621000
0.07019043,-61.03537000
0.07057190,-72.18710000
0.07095337,-68.29383000
0.07133484,-74.00017000
0.07171631,-63.96843000
0.07209778,-64.84610000
0.07247925,-72.74632000
0.07286072,-62.58202000
0.07324219,-56.84807000
0.07362366,-56.60735000
0.07400513,-63.30933000
0.07438660,-66.58632000
0.07476807,-62.73907000
0.07514954,-59.22412000
0.07553101,-56.33371000
0.07591248,-54.28854000
0.07629395,-56.92372000
0.07667542,-67.83177000
0.07705688,-65.52243000
0.07743835,-67.98749000
0.07781982,-60.28206000
0.07820129,-53.71671000
0.07858276,-51.98984000
0.07896423,-52.40759000
0.07934570,-55.21397000
0.07972717,-60.40630000
0.08010864,-56.82857000
0.08049011,-59.12962000
0.08087158,-63.55664000
0.08125305,-56.51364000
0.08163452,-57.27822000
0.08201599,-64.23405000
0.08239746,-61.22689000
0.08277893,-58.62174000
0.08316040,-57.94618000
0.08354187,-57.05963000
0.08392334,-55.02958000
0.08430481,-56.33728000
0.08468628,-60.71989000
0.08506775,-56.71723000
0.08544922,-57.27102000
0.08583069,-60.00319000
0.08621216,-56.71552000
0.08659363,-57.46181000
0.08697510,-57.38012000
0.08735657,-56.23259000
0.08773804,-56.90579000
0.08811951,-59.70209000
0.08850098,-61.14801000
0.08888245,-59.81113000
0.08926392,-60.84033000
0.08964539,-64.06322000
0.09002686,-66.50632000
0.09040833,-62.73132000
0.09078979,-59.23911000
0.09117126,-58.98487000
0.09155273,-59.47165000
0.09193420,-59.19663000
0.09231567,-57.63398000
0.09269714,-55.41771000
0.09307861,-53.91891000
0.09346008,-55.50806000
0.09384155,-63.06621000
0.09422302,-70.20188000
0.09460449,-58.40601000
0.09498596,-55.06235000
0.09536743,-56.15709000
0.09574890,-58.80102000
0.09613037,-59.77776000
0.09651184,-58.34270000
0.09689331,-62.02196000
0.09727478,-66.76575000
0.09765625,-57.32767000
0.09803772,-58.12763000
0.09841919,-69.36573000
0.09880066,-68.84166000
0.09918213,-59.45346000
0.09956360,-55.78772000
0.09994507,-60.94030000
0.10032654,-63.55441000
0.10070801,-55.89416000
0.10108948,-56.70178000
0.10147095,-58.50681000
0.10185242,-59.03007000
0.10223389,-61.12080000
0.10261536,-61.65005000
0.10299683,-62.66525000
0.10337830,-67.51707000
0.10375977,-64.98641000
0.10414124,-58.41106000
0.10452271,-58.01305000
0.10490417,-60.41455000
0.10528564,-59.07837000
0.10566711,-57.96164000
0.10604858,-59.09412000
0.10643005,-61.76640000
0.10681152,-65.61028000
0.10719299,-62.26176000
0.10757446,-62.24975000
0.10795593,-66.41202000
0.10833740,-61.78254000
0.10871887,-57.63762000
0.10910034,-57.81883000
0.10948181,-61.53717000
0.10986328,-65.20293000
0.11024475,-62.36546000
0.11062622,-58.95662000
0.11100769,-59.21201000
0.11138916,-61.21636000
0.11177063,-61.94020000
0.11215210,-65.35104000
0.11253357,-66.46177000
0.11291504,-58.88504000
0.11329651,-53.36599000
0.11367798,-51.38347000
0.11405945,-51.87649000
0.11444092,-53.51612000
0.11482239,-56.09570000
0.11520386,-62.73651000
0.11558533,-56.22667000
0.11596680,-52.54190000
0.11634827,-55.26894000
0.11672974,-64.18143000
0.11711121,-56.56726000
0.11749268,-54.94100000
0.11787415,-59.34312000
0.11825562,-62.75341000
0.11863708,-57.91384000
0.11901855,-58.51376000
0.11940002,-62.14218000
0.11978149,-65.92101000
0.12016296,-63.62030000
0.12054443,-62.12116000
0.12092590,-62.16839000
0.12130737,-64.12314000
0.12168884,-64.30135000
0.12207031,-65.08984000
0.12245178,-69.17280000
0.12283325,-62.54823000
0.12321472,-57.67252000
0.12359619,-60.71201000
0.12397766,-71.99836000
0.12435913,-62.88379000
0.12474060,-62.25666000
0.12512207,-67.63995000
0.12550354,-85.01298000
0.12588501,-79.15161000
0.12626648,-64.54898000
0.12664795,-57.93150000
0.12702942,-56.20318000
0.12741089,-56.28191000
0.12779236,-56.56589000
0.12817383,-57.89991000
0.12855530,-62.33570000
0.12893677,-72.77738000
0.12931824,-64.27352000
0.12969971,-61.81801000
0.13008118,-64.42486000
0.13046265,-68.33163000
0.13084412,-66.40174000
0.13122559,-67.91769000
0.13160706,-67.19783000
0.13198853,-60.74417000
0.13237000,-60.50169000
0.13275146,-63.96199000
0.13313293,-71.05432000
0.13351440,-64.63280000
0.13389587,-62.85812000
0.13427734,-61.65622000
0.13465881,-57.55653000
0.13504028,-55.40116000
0.13542175,-56.07375000
0.13580322,-60.80986000
0.13618469,-62.74036000
0.13656616,-57.21024000
0.13694763,-55.12786000
0.13732910,-56.19070000
0.13771057,-59.10027000
0.13809204,-57.88939000
0.13847351,-56.31963000
0.13885498,-58.57511000
0.13923645,-63.32625000
0.13961792,-61.49573000
0.13999939,-60.01794000
0.14038086,-59.66330000
0.14076233,-61.98551000
0.14114380,-62.21541000
0.14152527,-56.67763000
0.14190674,-53.27751000
0.14228821,-53.67188000
0.14266968,-59.66091000
0.14305115,-62.87410000
0.14343262,-56.06867000
0.14381409,-55.79840000
0.14419556,-59.25127000
0.14457703,-67.70076000
0.14495850,-77.68842000
0.14533997,-75.49451000
0.14572144,-69.56799000
0.14610291,-59.67397000
0.14648438,-55.79862000
0.14686584,-56.11885000
0.14724731,-56.37986000
0.14762878,-53.45153000
0.14801025,-52.18172000
0.14839172,-54.80241000
0.14877319,-64.56298000
0.14915466,-63.43350000
0.14953613,-57.15044000
0.14991760,-54.65384000
0.15029907,-53.52516000
0.15068054,-55.05600000
0.15106201,-62.17000000
0.15144348,-63.67355000
0.15182495,-58.21600000
0.15220642,-57.60523000
0.15258789,-58.10359000
0.15296936,-57.44724000
0.15335083,-59.27486000
0.15373230,-65.44476000
0.15411377,-62.01189000
0.15449524,-60.77414000
0.15487671,-61.68134000
0.15525818,-61.42374000
0.15563965,-59.25710000
0.15602112,-57.73202000
0.15640259,-57.95515000
0.15678406,-58.97171000
0.15716553,-60.30101000
0.15754700,-60.26450000
0.15792847,-56.46168000
0.15830994,-52.57362000
0.15869141,-52.24389000
0.15907288,-55.84911000
0.15945435,-63.16782000
0.15983582,-71.41936000
0.16021729,-70.43088000
0.16059875,-70.06270000
0.16098022,-69.19514000
0.16136169,-74.49940000
0.16174316,-62.66570000
0.16212463,-61.64376000
0.16250610,-61.64206000
0.16288757,-67.08968000
0.16326904,-65.42653000
0.16365051,-57.76914000
0.16403198,-56.29423000
0.16441345,-56.93114000
0.16479492,-61.40522000
0.16517639,-73.77420000
0.16555786,-70.95103000
0.16593933,-62.15015000
0.16632080,-60.73606000
0.16670227,-60.96465000
0.16708374,-59.31428000
0.16746521,-56.87130000
0.16784668,-55.72322000
0.16822815,-56.00703000
0.16860962,-56.88551000
0.16899109,-59.44468000
0.16937256,-63.53069000
0.16975403,-63.24736000
0.17013550,-70.56161000
0.17051697,-67.97156000
0.17089844,-58.97562000
0.17127991,-55.78782000
0.17166138,-57.31099000
0.17204285,-61.39583000
0.17242432,-58.53888000
0.17280579,-55.99271000
0.17318726,-54.75243000
0.17356873,-54.57202000
0.17395020,-57.70867000
0.17433167,-64.29382000
0.17471313,-63.97336000
0.17509460,-58.29722000
0.17547607,-55.76977000
0.17585754,-55.54844000
0.17623901,-57.28343000
0.17662048,-59.69521000
0.17700195,-57.05908000
0.17738342,-54.68571000
0.17776489,-54.04401000
0.17814636,-54.82574000
0.17852783,-59.07511000
0.17890930,-72.75104000
0.17929077,-62.59026000
0.17967224,-57.85706000
0.18005371,-55.49863000
0.18043518,-55.41870000
0.18081665,-58.26569000
0.18119812,-61.58459000
0.18157959,-61.52028000
0.18196106,-60.96246000
0.18234253,-60.25476000
0.18272400,-60.62370000
0.18310547,-63.99177000
0.18348694,-63.88438000
0.18386841,-60.26718000
0.18424988,-59.97876000
0.18463135,-64.29671000
0.18501282,-69.89962000
0.18539429,-66.89186000
0.18577576,-72.47638000
0.18615723,-67.14885000
0.18653870,-61.58744000
0.18692017,-60.41866000
0.18730164,-59.58500000
0.18768311,-59.89640000
0.18806458,-60.37351000
0.18844604,-59.51915000
0.18882751,-56.31136000
0.18920898,-54.00856000
0.18959045,-55.10992000
0.18997192,-60.56010000
0.19035339,-63.22972000
0.19073486,-61.09213000
0.19111633,-60.66717000
0.19149780,-65.80598000
0.19187927,-68.32430000
0.19226074,-60.16391000
0.19264221,-58.11712000
0.19302368,-60.90316000
0.19340515,-64.28702000
0.19378662,-64.29770000
0.19416809,-63.35337000
0.19454956,-58.08506000
0.19493103,-56.67171000
0.19531250,-56.23834000
0.19569397,-54.30837000
0.19607544,-54.09891000
0.19645691,-59.50404000
0.19683838,-68.96926000
0.19721985,-62.45319000
0.19760132,-64.75140000
0.19798279,-69.66473000
0.19836426,-64.29353000
0.19874573,-58.24216000
0.19912720,-54.54809000
0.19950867,-52.86415000
0.19989014,-53.74809000
0.20027161,-60.24736000
0.20065308,-62.68535000
0.20103455,-57.30351000
0.20141602,-59.96979000
0.20179749,-81.88440000
0.20217896,-60.78972000
0.20256042,-57.10173000
0.20294189,-60.24059000
0.20332336,-71.52937000
0.20370483,-59.75591000
0.20408630,-59.67426000
0.20446777,-61.75854000
0.20484924,-65.60019000
0.20523071,-84.53843000
0.20561218,-68.29587000
0.20599365,-67.88930000
0.20637512,-65.93462000
0.20675659,-67.16988000
0.20713806,-67.84444000
0.20751953,-63.02166000
0.20790100,-62.55243000
0.20828247,-65.85390000
0.20866394,-63.86497000
0.20904541,-59.52457000
0.20942688,-61.80158000
0.20980835,-70.08629000
0.21018982,-58.56781000
0.21057129,-58.27365000
0.21095276,-61.58218000
0.21133423,-61.74499000
0.21171570,-58.56773000
0.21209717,-56.76441000
0.21247864,-56.26543000
0.21286011,-58.01672000
0.21324158,-60.45451000
0.21362305,-61.33880000
0.21400452,-63.32278000
0.21438599,-63.39470000
0.21476746,-61.57708000
0.21514893,-60.23653000
0.21553040,-65.18752000
0.21591187,-74.87549000
0.21629333,-66.11340000
0.21667480,-69.30122000
0.21705627,-70.90761000
0.21743774,-59.89558000
0.21781921,-56.73697000
0.21820068,-56.79289000
0.21858215,-61.53616000
0.21896362,-77.36800000
0.21934509,-65.62839000
0.21972656,-60.95370000
0.22010803,-59.34129000
0.22048950,-60.15747000
0.22087097,-59.54544000
0.22125244,-57.72505000
0.22163391,-55.36934000
0.22201538,-55.68355000
0.22239685,-59.61142000
0.22277832,-78.94530000
0.22315979,-61.54743000
0.22354126,-63.54858000
0.22392273,-61.57902000
0.22430420,-60.64634000
0.22468567,-59.40144000
0.22506714,-59.04728000
0.22544861,-62.16763000
0.22583008,-61.88507000
0.22621155,-59.81119000
0.22659302,-59.11769000
0.22697449,-60.60057000
0.22735596,-64.38308000
0.22773743,-66.79834000
0.22811890,-64.75735000
0.22850037,-64.54314000
0.22888184,-64.82612000
0.22926331,-61.98260000
0.22964478,-64.22517000
0.23002625,-63.98129000
0.23040771,-58.60454000
0.23078918,-59.48427000
0.23117065,-61.26913000
0.23155212,-59.97127000
0.23193359,-65.79364000
0.23231506,-61.03278000
0.23269653,-57.12666000
0.23307800,-59.12381000
0.23345947,-65.50069000
0.23384094,-77.67749000
0.23422241,-75.21255000
0.23460388,-63.24384000
0.23498535,-59.07643000
0.23536682,-59.23274000
0.23574829,-67.98914000
0.23612976,-64.34972000
0.23651123,-61.13126000
0.23689270,-64.39907000
0.23727417,-69.28269000
0.23765564,-65.83792000
0.23803711,-61.89767000
0.23841858,-67.83337000
0.23880005,-68.55389000
0.23918152,-67.17565000
0.23956299,-72.73662000
0.23994446,-69.17624000
0.24032593,-60.73437000
0.24070740,-57.31133000
0.24108887,-56.16944000
0.24147034,-56.74743000
0.24185181,-59.67737000
0.24223328,-61.81742000
0.24261475,-63.58249000
0.24299622,-61.41693000
0.24337769,-56.08640000
0.24375916,-54.14542000
0.24414063,-54.86924000
0.24452209,-57.33975000
0.24490356,-61.42083000
0.24528503,-63.70513000
0.24566650,-62.34396000
0.24604797,-66.53490000
0.24642944,-64.27526000
0.24681091,-61.94095000
0.24719238,-68.12733000
0.24757385,-65.32542000
0.24795532,-61.00867000
0.24833679,-61.90225000
0.24871826,-65.67587000
0.24909973,-65.88357000
0.24948120,-62.58054000
0.24986267,-60.33998000
0.25024414,-59.90157000
0.25062561,-62.18059000
0.25100708,-76.07671000
0.25138855,-65.27771000
0.25177002,-60.40735000
0.25215149,-58.07896000
0.25253296,-56.84206000
0.25291443,-56.95038000
0.25329590,-57.86634000
0.25367737,-58.28392000
0.25405884,-57.13665000
0.25444031,-57.11274000
0.25482178,-57.75990000
0.25520325,-60.54746000
0.25558472,-72.55023000
0.25596619,-65.34602000
0.25634766,-70.16225000
0.25672913,-76.04452000
0.25711060,-66.11626000
0.25749207,-62.42161000
0.25787354,-65.26467000
0.25825500,-83.20626000
0.25863647,-62.29993000
0.25901794,-58.82346000
0.25939941,-58.80781000
0.25978088,-59.10831000
0.26016235,-58.85370000
0.26054382,-59.03437000
0.26092529,-61.33978000
0.26130676,-72.77413000
0.26168823,-66.43474000
0.26206970,-61.02378000
0.26245117,-59.66806000
0.26283264,-61.59561000
0.26321411,-66.38747000
0.26359558,-67.05703000
0.26397705,-61.80203000
0.26435852,-58.62996000
0.26473999,-58.81455000
0.26512146,-60.68226000
0.26550293,-62.07392000
0.26588440,-60.37130000
0.26626587,-56.61786000
0.26664734,-55.61513000
0.26702881,-58.29212000
0.26741028,-59.84926000
0.26779175,-59.22907000
0.26817322,-58.28479000
0.26855469,-59.40512000
0.26893616,-61.35992000
0.26931763,-59.86120000
0.26969910,-63.10912000
0.27008057,-71.38931000
0.27046204,-57.03631000
0.27084351,-52.50389000
0.27122498,-51.13842000
0.27160645,-52.38333000
0.27198792,-55.93565000
0.27236938,-59.61267000
0.27275085,-60.93361000
0.27313232,-60.63013000
0.27351379,-60.24055000
0.27389526,-61.17874000
0.27427673,-66.20927000
0.27465820,-64.43600000
0.27503967,-57.50207000
0.27542114,-54.97977000
0.27580261,-55.86456000
0.27618408,-61.76995000
0.27656555,-67.90336000
0.27694702,-61.32495000
0.27732849,-61.10464000
0.27770996,-61.36040000
0.27809143,-62.25528000
0.27847290,-61.98349000
0.27885437,-60.14790000
0.27923584,-60.14717000
0.27961731,-62.48176000
0.27999878,-58.34533000
0.28038025,-55.05646000
0.28076172,-54.95461000
0.28114319,-57.75517000
0.28152466,-65.94535000
0.28190613,-70.91834000
0.28228760,-66.69880000
0.28266907,-75.54931000
0.28305054,-64.52519000
0.28343201,-59.36003000
0.28381348,-57.76560000
0.28419495,-57.77402000
0.28457642,-62.89275000
0.28495789,-66.75376000
0.28533936,-62.76613000
0.28572083,-67.23032000
0.28610229,-68.27117000
0.28648376,-66.85053000
0.28686523,-66.50202000
0.28724670,-66.92854000
0.28762817,-64.40408000
0.28800964,-60.94343000
0.28839111,-59.39116000
0.28877258,-60.34919000
0.28915405,-65.35715000
0.28953552,-63.91721000
0.28991699,-57.80169000
0.29029846,-55.55324000
0.29067993,-56.76541000
0.29106140,-63.86909000
0.29144287,-63.94096000
0.29182434,-57.39908000
0.29220581,-55.60559000
0.29258728,-57.06908000
0.29296875,-61.12770000
0.29335022,-65.80606000
0.29373169,-64.23796000
0.29411316,-63.45181000
0.29449463,-68.21062000
0.29487610,-68.92583000
0.29525757,-62.71549000
0.29563904,-60.73510000
0.29602051,-63.30698000
0.29640198,-63.36836000
0.29678345,-60.99649000
0.29716492,-62.39384000
0.29754639,-63.82754000
0.29792786,-62.05525000
0.29830933,-61.33911000
0.29869080,-59.78024000
0.29907227,-56.67627000
0.29945374,-54.86652000
0.29983521,-54.46909000
0.30021667,-57.57031000
0.30059814,-75.24702000
0.30097961,-59.60988000
0.30136108,-55.87999000
0.30174255,-55.35439000
0.30212402,-56.05056000
0.30250549,-57.87381000
0.30288696,-62.36712000
0.30326843,-65.35267000
0.30364990,-60.68262000
0.30403137,-59.81624000
0.30441284,-63.15322000
0.30479431,-64.26214000
0.30517578,-70.38332000
0.30555725,-60.91636000
0.30593872,-53.63622000
0.30632019,-52.41798000
0.30670166,-54.34383000
0.30708313,-56.87402000
0.30746460,-60.33432000
0.30784607,-67.28674000
0.30822754,-73.24409000
0.30860901,-63.99006000
0.30899048,-66.37469000
0.30937195,-70.27084000
0.30975342,-58.90725000
0.31013489,-58.02312000
0.31051636,-62.79380000
0.31089783,-65.53361000
0.31127930,-60.97391000
0.31166077,-58.62167000
0.31204224,-59.22136000
0.31242371,-63.73076000
0.31280518,-74.43496000
0.31318665,-71.04311000
0.31356812,-62.70160000
0.31394958,-61.33985000
0.31433105,-69.40977000
0.31471252,-66.96887000
0.31509399,-63.35558000
0.31547546,-63.39445000
0.31585693,-63.81098000
0.31623840,-65.75196000
0.31661987,-66.73686000
0.31700134,-67.14304000
0.31738281,-71.93755000
0.31776428,-60.37239000
0.31814575,-59.13437000
0.31852722,-64.42216000
0.31890869,-73.79777000
0.31929016,-67.22863000
0.31967163,-57.48652000
0.32005310,-55.88989000
0.32043457,-61.03112000
0.32081604,-79.38962000
0.32119751,-63.22414000
0.32157898,-60.53915000
0.32196045,-63.22832000
0.32234192,-64.59901000
0.32272339,-60.39888000
0.32310486,-60.59166000
0.32348633,-62.85009000
0.32386780,-60.69053000
0.32424927,-59.34082000
0.32463074,-58.80169000
0.32501221,-59.79903000
0.32539368,-67.76637000
0.32577515,-67.45114000
0.32615662,-60.25254000
0.32653809,-59.39708000
0.32691956,-63.64353000
0.32730103,-58.63544000
0.32768250,-55.42534000
0.32806396,-58.54262000
0.32844543,-64.85362000
0.32882690,-56.25874000
0.32920837,-54.59072000
0.32958984,-57.84362000
0.32997131,-63.91288000
0.33035278,-64.67170000
0.33073425,-64.76487000
0.33111572,-65.67379000
0.33149719,-63.07184000
0.33187866,-58.65051000
0.33226013,-58.56031000
0.33264160,-61.41016000
0.33302307,-63.54813000
0.33340454,-66.10529000
0.33378601,-92.64496000
0.33416748,-62.60811000
0.33454895,-56.78498000
0.33493042,-56.01281000
0.33531189,-62.14190000
0.33569336,-62.29086000
0.33607483,-58.83266000
0.33645630,-61.81166000
0.33683777,-61.40119000
0.33721924,-55.76535000
0.33760071,-52.16116000
0.33798218,-51.60263000
0.33836365,-54.27943000
0.33874512,-60.53358000
0.33912659,-67.08311000
0.33950806,-62.54904000
0.33988953,-60.10248000
0.34027100,-62.48009000
0.34065247,-68.75445000
0.34103394,-72.93857000
0.34141541,-69.85316000
0.34179688,-70.50228000
0.34217834,-79.21487000
0.34255981,-64.83389000
0.34294128,-65.71557000
0.34332275,-72.56012000
0.34370422,-67.10124000
0.34408569,-70.95772000
0.34446716,-71.39726000
0.34484863,-65.14692000
0.34523010,-65.14092000
0.34561157,-68.35091000
0.34599304,-68.88763000
0.34637451,-64.31337000
0.34675598,-60.34003000
0.34713745,-58.03498000
0.34751892,-59.08004000
0.34790039,-64.64820000
0.34828186,-71.98254000
0.34866333,-58.67190000
0.34904480,-54.96916000
0.34942627,-56.96788000
0.34980774,-63.80148000
0.35018921,-64.81605000
0.35057068,-79.45883000
0.35095215,-67.03727000
0.35133362,-69.78412000
0.35171509,-65.85901000
0.35209656,-61.84034000
0.35247803,-63.86680000
0.35285950,-66.19221000
0.35324097,-60.85338000
0.35362244,-58.65923000
0.35400391,-58.85231000
0.35438538,-60.12468000
0.35476685,-60.79805000
0.35514832,-62.72477000
0.35552979,-69.43774000
0.35591125,-62.24469000
0.35629272,-58.72674000
0.35667419,-59.09233000
0.35705566,-67.37871000
0.35743713,-66.08600000
0.35781860,-61.46955000
0.35820007,-59.45921000
0.35858154,-65.34116000
0.35896301,-62.65587000
0.35934448,-59.11680000
0.35972595,-60.55181000
0.36010742,-60.09711000
0.36048889,-59.22729000
0.36087036,-61.48703000
0.36125183,-68.88427000
0.36163330,-60.66275000
0.36201477,-56.69335000
0.36239624,-57.11086000
0.36277771,-61.64341000
0.36315918,-62.65316000
0.36354065,-64.39279000
0.36392212,-62.32064000
0.36430359,-55.79288000
0.36468506,-54.19472000
0.36506653,-56.09897000
0.36544800,-59.46021000
0.36582947,-58.80865000
0.36621094,-58.81561000
0.36659241,-60.79887000
0.36697388,-63.90686000
0.36735535,-70.08050000
0.36773682,-65.14069000
0.36811829,-61.14456000
0.36849976,-63.28205000
0.36888123,-79.69232000
0.36926270,-71.72937000
0.36964417,-70.20691000
0.37002563,-75.28609000
0.37040710,-67.91389000
0.37078857,-62.66672000
0.37117004,-60.31203000
0.37155151,-58.98226000
0.37193298,-59.99149000
0.37231445,-60.25841000
0.37269592,-57.28315000
0.37307739,-56.03083000
0.37345886,-58.85925000
0.37384033,-67.62596000
0.37422180,-83.97192000
0.37460327,-68.29918000
0.37498474,-62.79814000
0.37536621,-62.03114000
0.37574768,-61.22758000
0.37612915,-55.94942000
0.37651062,-55.12465000
0.37689209,-60.75922000
0.37727356,-69.70232000
0.37765503,-60.48525000
0.37803650,-59.05397000
0.37841797,-62.00597000
0.37879944,-62.30210000
0.37918091,-60.52586000
0.37956238,-59.54789000
0.37994385,-57.95530000
0.38032532,-56.82104000
0.38070679,-55.80921000
0.38108826,-55.90121000
0.38146973,-57.23803000
0.38185120,-57.26891000
0.38223267,-55.53433000
0.38261414,-54.27574000
0.38299561,-54.37715000
0.38337708,-56.87376000
0.38375854,-64.05616000
0.38414001,-68.51785000
0.38452148,-93.81187000
0.38490295,-62.38100000
0.38528442,-58.70335000
0.38566589,-57.83997000
0.38604736,-57.84384000
0.38642883,-63.30407000
0.38681030,-65.22742000
0.38719177,-62.33481000
0.38757324,-60.45474000
0.38795471,-57.86904000
0.38833618,-56.93678000
0.38871765,-58.03433000
0.38909912,-61.06004000
0.38948059,-67.19318000
0.38986206,-70.56527000
0.39024353,-71.63969000
0.39062500,-65.69962000
0.39100647,-60.40804000
0.39138794,-57.56250000
0.39176941,-55.57629000
0.39215088,-55.89025000
0.39253235,-57.11742000
0.39291382,-57.81503000
0.39329529,-61.34930000
0.39367676,-64.24380000
0.39405823,-62.01853000
0.39443970,-62.97638000
0.39482117,-62.59666000
0.39520264,-63.43429000
0.39558411,-71.01022000
0.39596558,-65.17871000
0.39634705,-60.41340000
0.39672852,-61.39879000
0.39710999,-66.13856000
0.39749146,-71.59598000
0.39787292,-63.96513000
0.39825439,-57.92013000
0.39863586,-59.09549000
0.39901733,-67.27724000
0.39939880,-63.86624000
0.39978027,-61.10971000
0.40016174,-60.50791000
0.40054321,-65.83157000
0.40092468,-60.91708000
0.40130615,-58.44106000
0.40168762,-59.88763000
0.40206909,-63.49484000
0.40245056,-73.25369000
0.40283203,-66.21408000
0.40321350,-62.28982000
0.40359497,-67.34557000
0.40397644,-63.69748000
0.40435791,-59.72484000
0.40473938,-58.74073000
0.40512085,-62.64246000
0.40550232,-71.24377000
0.40588379,-64.45991000
0.40626526,-63.60818000
0.40664673,-66.58007000
0.40702820,-65.49147000
0.40740967,-61.76250000
0.40779114,-59.54111000
0.40817261,-58.61977000
0.40855408,-56.78932000
0.40893555,-54.05378000
0.40931702,-53.47703000
